date_time,Horsham_maxtempC,Horsham_mintempC,Horsham_totalSnow_cm,Horsham_sunHour,Horsham_uvIndex,Horsham_uvIndex,Horsham_moon_illumination,Horsham_moonrise,Horsham_moonset,Horsham_sunrise,Horsham_sunset,Horsham_DewPointC,Horsham_FeelsLikeC,Horsham_HeatIndexC,Horsham_WindChillC,Horsham_WindGustKmph,Horsham_cloudcover,Horsham_humidity,Horsham_precipMM,Horsham_pressure,Horsham_tempC,Horsham_visibility,Horsham_winddirDegree,Horsham_windspeedKmph
2020-01-31 09:00:00,12,7,0.0,3.4,4,3,37,11:41 AM,No moonset,08:53 AM,05:54 PM,9,7,11,7,46,100,88,0.0,1004,11,10,217,28
2020-01-31 12:00:00,12,7,0.0,3.4,4,3,37,11:41 AM,No moonset,08:53 AM,05:54 PM,10,10,12,10,47,94,85,0.0,1004,12,10,215,31
2020-01-31 15:00:00,12,7,0.0,3.4,4,3,37,11:41 AM,No moonset,08:53 AM,05:54 PM,10,10,12,10,44,100,89,0.5,1001,12,2,213,28
2020-01-31 18:00:00,12,7,0.0,3.4,4,3,37,11:41 AM,No moonset,08:53 AM,05:54 PM,10,9,12,9,41,78,87,0.1,1001,12,10,226,25
2020-01-31 21:00:00,12,7,0.0,3.4,4,1,37,11:41 AM,No moonset,08:53 AM,05:54 PM,8,7,10,7,40,100,88,0.0,1001,10,10,226,24
2020-02-01 00:00:00,9,7,0.0,5.2,2,1,49,11:57 AM,12:59 AM,08:51 AM,05:56 PM,8,7,10,7,42,100,88,0.0,1000,10,10,219,26
2020-02-01 03:00:00,9,7,0.0,5.2,2,1,49,11:57 AM,12:59 AM,08:51 AM,05:56 PM,7,6,10,6,45,82,85,0.1,999,10,10,234,26
2020-02-01 06:00:00,9,7,0.0,5.2,2,3,49,11:57 AM,12:59 AM,08:51 AM,05:56 PM,5,5,8,5,33,59,80,0.0,999,8,10,236,20
2020-02-01 09:00:00,9,7,0.0,5.2,2,2,49,11:57 AM,12:59 AM,08:51 AM,05:56 PM,4,3,7,3,40,97,78,0.0,1001,7,10,239,24
2020-02-01 12:00:00,9,7,0.0,5.2,2,3,49,11:57 AM,12:59 AM,08:51 AM,05:56 PM,3,5,9,5,51,42,63,0.0,1003,9,10,254,37
2020-02-01 15:00:00,9,7,0.0,5.2,2,2,49,11:57 AM,12:59 AM,08:51 AM,05:56 PM,3,5,9,5,52,100,66,0.0,1003,9,10,251,35
2020-02-01 18:00:00,9,7,0.0,5.2,2,3,49,11:57 AM,12:59 AM,08:51 AM,05:56 PM,3,3,7,3,48,34,75,0.0,1006,7,10,263,28
2020-02-01 21:00:00,9,7,0.0,5.2,2,1,49,11:57 AM,12:59 AM,08:51 AM,05:56 PM,4,3,7,3,38,30,83,0.0,1009,7,10,247,21
2020-02-02 00:00:00,11,6,0.0,6.9,2,1,57,12:16 PM,02:07 AM,08:49 AM,05:58 PM,4,3,6,3,29,100,86,0.0,1010,6,10,234,18
2020-02-02 03:00:00,11,6,0.0,6.9,2,1,57,12:16 PM,02:07 AM,08:49 AM,05:58 PM,5,3,6,3,22,100,95,1.9,1004,6,9,158,14
2020-02-02 06:00:00,11,6,0.0,6.9,2,2,57,12:16 PM,02:07 AM,08:49 AM,05:58 PM,6,4,6,4,15,100,96,0.0,1002,6,2,138,10
2020-02-02 09:00:00,11,6,0.0,6.9,2,3,57,12:16 PM,02:07 AM,08:49 AM,05:58 PM,8,7,10,7,37,52,90,0.0,1002,10,10,244,21
2020-02-02 12:00:00,11,6,0.0,6.9,2,4,57,12:16 PM,02:07 AM,08:49 AM,05:58 PM,7,8,11,8,45,57,75,0.0,1006,11,10,253,30
2020-02-02 15:00:00,11,6,0.0,6.9,2,3,57,12:16 PM,02:07 AM,08:49 AM,05:58 PM,7,8,11,8,44,100,75,0.0,1006,11,10,240,28
2020-02-02 18:00:00,11,6,0.0,6.9,2,3,57,12:16 PM,02:07 AM,08:49 AM,05:58 PM,6,6,9,6,42,23,81,0.0,1007,9,10,239,25
2020-02-02 21:00:00,11,6,0.0,6.9,2,1,57,12:16 PM,02:07 AM,08:49 AM,05:58 PM,5,4,8,4,41,46,83,0.0,1007,8,10,236,23
2020-02-03 00:00:00,8,3,0.0,3.4,3,1,64,12:39 PM,03:18 AM,08:48 AM,05:59 PM,5,5,8,5,43,62,82,0.0,1009,8,10,239,24
2020-02-03 03:00:00,8,3,0.0,3.4,3,1,64,12:39 PM,03:18 AM,08:48 AM,05:59 PM,5,4,7,4,36,57,86,0.1,1009,7,10,241,19
2020-02-03 06:00:00,8,3,0.0,3.4,3,3,64,12:39 PM,03:18 AM,08:48 AM,05:59 PM,4,3,6,3,28,35,86,0.0,1012,6,10,242,15
2020-02-03 09:00:00,8,3,0.0,3.4,3,2,64,12:39 PM,03:18 AM,08:48 AM,05:59 PM,4,3,6,3,25,83,86,0.0,1013,6,10,241,15
2020-02-03 12:00:00,8,3,0.0,3.4,3,2,64,12:39 PM,03:18 AM,08:48 AM,05:59 PM,2,5,8,5,35,100,65,0.0,1015,8,10,274,25
2020-02-03 15:00:00,8,3,0.0,3.4,3,2,64,12:39 PM,03:18 AM,08:48 AM,05:59 PM,1,4,7,4,28,95,66,0.0,1013,7,10,271,19
2020-02-03 18:00:00,8,3,0.0,3.4,3,2,64,12:39 PM,03:18 AM,08:48 AM,05:59 PM,0,1,5,1,25,16,74,0.0,1014,5,10,265,15
2020-02-03 21:00:00,8,3,0.0,3.4,3,1,64,12:39 PM,03:18 AM,08:48 AM,05:59 PM,-0,-1,3,-1,30,46,80,0.0,1015,3,10,255,16
2020-02-04 00:00:00,8,3,0.0,9.6,3,1,72,01:08 PM,04:28 AM,08:46 AM,06:01 PM,-0,-2,3,-2,38,7,79,0.0,1015,3,10,263,20
2020-02-04 03:00:00,8,3,0.0,9.6,3,1,72,01:08 PM,04:28 AM,08:46 AM,06:01 PM,1,-1,4,-1,47,51,78,0.1,1015,4,10,280,27
2020-02-04 06:00:00,8,3,0.0,9.6,3,1,72,01:08 PM,04:28 AM,08:46 AM,06:01 PM,-1,-2,3,-2,44,85,77,0.4,1018,3,10,282,23
2020-02-04 09:00:00,8,3,0.0,9.6,3,2,72,01:08 PM,04:28 AM,08:46 AM,06:01 PM,-1,-1,4,-1,36,21,73,0.0,1020,4,10,292,20
2020-02-04 12:00:00,8,3,0.0,9.6,3,3,72,01:08 PM,04:28 AM,08:46 AM,06:01 PM,2,3,8,3,48,44,65,0.0,1023,8,10,314,34
2020-02-04 15:00:00,8,3,0.0,9.6,3,2,72,01:08 PM,04:28 AM,08:46 AM,06:01 PM,3,4,8,4,39,78,71,0.0,1026,8,10,323,26
2020-02-04 18:00:00,8,3,0.0,9.6,3,2,72,01:08 PM,04:28 AM,08:46 AM,06:01 PM,2,2,5,2,29,58,83,0.0,1030,5,10,321,15
2020-02-04 21:00:00,8,3,0.0,9.6,3,1,72,01:08 PM,04:28 AM,08:46 AM,06:01 PM,2,0,4,0,25,31,91,0.0,1033,4,10,322,13
2020-02-05 00:00:00,9,2,0.0,9.6,3,1,79,01:47 PM,05:39 AM,08:44 AM,06:03 PM,2,1,3,1,15,56,92,0.0,1035,3,10,326,8
2020-02-05 03:00:00,9,2,0.0,9.6,3,1,79,01:47 PM,05:39 AM,08:44 AM,06:03 PM,2,1,3,1,13,76,92,0.0,1036,3,10,303,6
2020-02-05 06:00:00,9,2,0.0,9.6,3,2,79,01:47 PM,05:39 AM,08:44 AM,06:03 PM,1,1,2,1,10,50,92,0.0,1037,2,10,290,5
2020-02-05 09:00:00,9,2,0.0,9.6,3,2,79,01:47 PM,05:39 AM,08:44 AM,06:03 PM,2,3,3,3,6,47,90,0.0,1037,3,10,270,4
2020-02-05 12:00:00,9,2,0.0,9.6,3,3,79,01:47 PM,05:39 AM,08:44 AM,06:03 PM,4,7,8,7,6,3,76,0.0,1037,8,10,259,6
2020-02-05 15:00:00,9,2,0.0,9.6,3,3,79,01:47 PM,05:39 AM,08:44 AM,06:03 PM,5,8,9,8,8,5,75,0.0,1036,9,10,211,6
2020-02-05 18:00:00,9,2,0.0,9.6,3,3,79,01:47 PM,05:39 AM,08:44 AM,06:03 PM,4,4,5,4,13,7,90,0.0,1035,5,10,203,7
2020-02-05 21:00:00,9,2,0.0,9.6,3,1,79,01:47 PM,05:39 AM,08:44 AM,06:03 PM,2,2,4,2,12,13,90,0.0,1035,4,10,204,6
2020-02-06 00:00:00,9,2,0.0,9.6,3,1,87,02:37 PM,06:45 AM,08:43 AM,06:05 PM,4,4,5,4,8,0,90,0.0,1034,5,10,205,6
2020-02-06 03:00:00,9,2,0.0,9.6,3,1,87,02:37 PM,06:45 AM,08:43 AM,06:05 PM,1,1,2,1,9,11,93,0.0,1033,2,10,222,5
2020-02-06 06:00:00,9,2,0.0,9.6,3,2,87,02:37 PM,06:45 AM,08:43 AM,06:05 PM,1,0,2,0,9,13,93,0.0,1032,2,10,195,5
2020-02-06 09:00:00,9,2,0.0,9.6,3,2,87,02:37 PM,06:45 AM,08:43 AM,06:05 PM,2,1,3,1,8,34,93,0.0,1031,3,10,194,5
2020-02-06 12:00:00,9,2,0.0,9.6,3,3,87,02:37 PM,06:45 AM,08:43 AM,06:05 PM,4,7,8,7,8,3,78,0.0,1030,8,10,197,7
2020-02-06 15:00:00,9,2,0.0,9.6,3,3,87,02:37 PM,06:45 AM,08:43 AM,06:05 PM,5,8,9,8,9,4,74,0.0,1029,9,10,170,8
2020-02-06 18:00:00,9,2,0.0,9.6,3,3,87,02:37 PM,06:45 AM,08:43 AM,06:05 PM,4,4,6,4,10,4,89,0.0,1028,6,10,149,6
2020-02-06 21:00:00,9,2,0.0,9.6,3,1,87,02:37 PM,06:45 AM,08:43 AM,06:05 PM,2,2,4,2,13,5,91,0.0,1027,4,10,139,7
2020-02-07 00:00:00,7,0,0.0,6.5,2,1,95,03:42 PM,07:43 AM,08:41 AM,06:07 PM,1,1,2,1,10,6,92,0.0,1026,2,10,137,6
2020-02-07 03:00:00,7,0,0.0,6.5,2,1,95,03:42 PM,07:43 AM,08:41 AM,06:07 PM,-0,-2,1,-2,14,18,95,0.0,1023,1,2,106,7
2020-02-07 06:00:00,7,0,0.0,6.5,2,1,95,03:42 PM,07:43 AM,08:41 AM,06:07 PM,-0,-3,0,-3,19,18,95,0.0,1021,0,2,109,9
2020-02-07 09:00:00,7,0,0.0,6.5,2,2,95,03:42 PM,07:43 AM,08:41 AM,06:07 PM,1,-1,2,-1,17,2,88,0.0,1019,2,10,132,11
2020-02-07 12:00:00,7,0,0.0,6.5,2,2,95,03:42 PM,07:43 AM,08:41 AM,06:07 PM,2,3,7,3,31,83,71,0.0,1016,7,10,163,23
2020-02-07 15:00:00,7,0,0.0,6.5,2,2,95,03:42 PM,07:43 AM,08:41 AM,06:07 PM,4,4,7,4,35,83,79,0.0,1012,7,10,178,23
2020-02-07 18:00:00,7,0,0.0,6.5,2,2,95,03:42 PM,07:43 AM,08:41 AM,06:07 PM,5,3,6,3,28,96,92,0.0,1011,6,10,158,17
2020-02-07 21:00:00,7,0,0.0,6.5,2,1,95,03:42 PM,07:43 AM,08:41 AM,06:07 PM,8,2,5,2,44,78,94,0.1,1009,2,10,177,27
2020-02-08 00:00:00,9,5,0.0,8.2,2,1,100,04:58 PM,08:30 AM,08:39 AM,06:09 PM,7,4,8,4,41,100,93,0.1,1008,8,10,184,23
2020-02-08 03:00:00,9,5,0.0,8.2,2,1,100,04:58 PM,08:30 AM,08:39 AM,06:09 PM,3,2,6,2,39,53,83,0.4,1010,6,10,226,21
2020-02-08 06:00:00,9,5,0.0,8.2,2,1,100,04:58 PM,08:30 AM,08:39 AM,06:09 PM,3,1,5,1,27,100,87,0.0,1012,5,10,218,14
2020-02-08 09:00:00,9,5,0.0,8.2,2,2,100,04:58 PM,08:30 AM,08:39 AM,06:09 PM,3,2,5,2,26,100,86,0.0,1014,5,10,205,15
2020-02-08 12:00:00,9,5,0.0,8.2,2,3,100,04:58 PM,08:30 AM,08:39 AM,06:09 PM,3,5,9,5,38,45,70,0.0,1014,9,10,211,28
2020-02-08 15:00:00,9,5,0.0,8.2,2,2,100,04:58 PM,08:30 AM,08:39 AM,06:09 PM,3,5,9,5,43,52,69,0.2,1012,9,10,210,29
2020-02-08 18:00:00,9,5,0.0,8.2,2,2,100,04:58 PM,08:30 AM,08:39 AM,06:09 PM,3,2,7,2,53,95,78,0.2,1011,7,10,198,31
2020-02-08 21:00:00,9,5,0.0,8.2,2,1,100,04:58 PM,08:30 AM,08:39 AM,06:09 PM,4,5,9,5,63,100,75,0.0,1008,5,10,205,40
2020-02-09 00:00:00,13,7,0.0,4.9,3,1,100,06:23 PM,09:08 AM,08:37 AM,06:11 PM,5,4,8,4,65,100,80,0.2,1005,8,2,204,42
2020-02-09 03:00:00,13,7,0.0,4.9,3,1,100,06:23 PM,09:08 AM,08:37 AM,06:11 PM,8,5,10,5,76,100,88,3.3,998,10,7,203,49
2020-02-09 06:00:00,13,7,0.0,4.9,3,3,100,06:23 PM,09:08 AM,08:37 AM,06:11 PM,10,8,12,8,80,100,86,3.4,993,12,7,212,51
2020-02-09 09:00:00,13,7,0.0,4.9,3,3,100,06:23 PM,09:08 AM,08:37 AM,06:11 PM,10,9,13,9,86,100,85,0.3,987,13,2,218,56
2020-02-09 12:00:00,13,7,0.0,4.9,3,3,100,06:23 PM,09:08 AM,08:37 AM,06:11 PM,11,9,13,9,94,100,85,5.8,984,13,7,227,61
2020-02-09 15:00:00,13,7,0.0,4.9,3,3,100,06:23 PM,09:08 AM,08:37 AM,06:11 PM,7,7,11,7,74,73,73,8.3,983,11,6,252,48
2020-02-09 18:00:00,13,7,0.0,4.9,3,2,100,06:23 PM,09:08 AM,08:37 AM,06:11 PM,4,4,8,4,64,100,77,0.0,985,8,10,250,40
2020-02-09 21:00:00,13,7,0.0,4.9,3,1,100,06:23 PM,09:08 AM,08:37 AM,06:11 PM,4,3,7,3,57,51,77,0.2,987,7,5,251,35
2020-02-10 00:00:00,5,2,0.1,6.6,1,1,83,07:50 PM,09:38 AM,08:36 AM,06:12 PM,4,2,6,2,44,100,87,0.0,988,6,9,249,27
2020-02-10 03:00:00,5,2,0.1,6.6,1,1,83,07:50 PM,09:38 AM,08:36 AM,06:12 PM,1,-1,5,-1,66,68,76,0.1,992,5,10,274,42
2020-02-10 06:00:00,5,2,0.1,6.6,1,2,83,07:50 PM,09:38 AM,08:36 AM,06:12 PM,-1,-1,5,-1,58,33,67,0.0,997,5,10,267,34
2020-02-10 09:00:00,5,2,0.1,6.6,1,2,83,07:50 PM,09:38 AM,08:36 AM,06:12 PM,-1,-0,5,-0,45,23,67,0.0,998,5,10,251,26
2020-02-10 12:00:00,5,2,0.1,6.6,1,1,83,07:50 PM,09:38 AM,08:36 AM,06:12 PM,2,-1,4,-1,37,100,89,2.1,996,4,9,225,28
2020-02-10 15:00:00,5,2,0.1,6.6,1,1,83,07:50 PM,09:38 AM,08:36 AM,06:12 PM,2,-1,4,-1,49,84,84,1.5,994,4,9,298,36
2020-02-10 18:00:00,5,2,0.1,6.6,1,1,83,07:50 PM,09:38 AM,08:36 AM,06:12 PM,1,-4,2,-4,47,63,91,0.3,997,2,0,267,31
2020-02-10 21:00:00,5,2,0.1,6.6,1,1,83,07:50 PM,09:38 AM,08:36 AM,06:12 PM,-2,-5,2,-5,53,74,75,0.1,999,2,5,262,30
2020-02-11 00:00:00,5,2,0.2,8.3,2,1,75,09:17 PM,10:02 AM,08:34 AM,06:14 PM,-3,-5,2,-5,63,25,72,0.0,1002,2,10,262,35
2020-02-11 03:00:00,5,2,0.2,8.3,2,1,75,09:17 PM,10:02 AM,08:34 AM,06:14 PM,-2,-3,3,-3,63,26,73,0.0,1001,3,10,268,36
2020-02-11 06:00:00,5,2,0.2,8.3,2,2,75,09:17 PM,10:02 AM,08:34 AM,06:14 PM,-2,-3,3,-3,56,30,71,0.0,1003,3,10,266,31
2020-02-11 09:00:00,5,2,0.2,8.3,2,2,75,09:17 PM,10:02 AM,08:34 AM,06:14 PM,-2,-3,3,-3,54,27,70,0.0,1005,3,10,269,35
2020-02-11 12:00:00,5,2,0.2,8.3,2,1,75,09:17 PM,10:02 AM,08:34 AM,06:14 PM,-3,-1,5,-1,61,83,56,0.1,1007,5,10,276,44
2020-02-11 15:00:00,5,2,0.2,8.3,2,1,75,09:17 PM,10:02 AM,08:34 AM,06:14 PM,-3,-2,4,-2,59,54,59,0.3,1008,4,10,274,40
2020-02-11 18:00:00,5,2,0.2,8.3,2,1,75,09:17 PM,10:02 AM,08:34 AM,06:14 PM,-3,-4,2,-4,48,78,69,0.2,1009,2,7,261,27
2020-02-11 21:00:00,5,2,0.2,8.3,2,1,75,09:17 PM,10:02 AM,08:34 AM,06:14 PM,-3,-4,2,-4,45,12,71,0.0,1010,2,10,263,24
2020-02-12 00:00:00,6,1,0.0,8.3,2,1,68,10:42 PM,10:23 AM,08:32 AM,06:16 PM,-3,-4,1,-4,40,11,75,0.0,1012,1,10,253,21
2020-02-12 03:00:00,6,1,0.0,8.3,2,1,68,10:42 PM,10:23 AM,08:32 AM,06:16 PM,-2,-4,1,-4,39,24,79,0.0,1011,1,10,247,20
2020-02-12 06:00:00,6,1,0.0,8.3,2,2,68,10:42 PM,10:23 AM,08:32 AM,06:16 PM,-2,-4,1,-4,33,16,81,0.0,1012,1,10,248,17
2020-02-12 09:00:00,6,1,0.0,8.3,2,2,68,10:42 PM,10:23 AM,08:32 AM,06:16 PM,-1,-2,3,-2,34,6,76,0.0,1013,3,10,262,20
2020-02-12 12:00:00,6,1,0.0,8.3,2,3,68,10:42 PM,10:23 AM,08:32 AM,06:16 PM,-1,2,6,2,39,10,60,0.0,1014,6,10,271,30
2020-02-12 15:00:00,6,1,0.0,8.3,2,2,68,10:42 PM,10:23 AM,08:32 AM,06:16 PM,-0,3,6,3,27,100,63,0.0,1013,6,10,263,19
2020-02-12 18:00:00,6,1,0.0,8.3,2,1,68,10:42 PM,10:23 AM,08:32 AM,06:16 PM,0,0,3,0,22,100,80,0.0,1012,3,10,197,11
2020-02-12 21:00:00,6,1,0.0,8.3,2,1,68,10:42 PM,10:23 AM,08:32 AM,06:16 PM,1,-1,3,-1,28,96,90,0.0,1009,3,10,179,16
2020-02-13 00:00:00,9,4,0.0,8.3,2,1,60,No moonrise,10:43 AM,08:30 AM,06:18 PM,3,0,4,0,35,100,90,0.0,1004,4,10,150,22
2020-02-13 03:00:00,9,4,0.0,8.3,2,1,60,No moonrise,10:43 AM,08:30 AM,06:18 PM,4,-0,5,-0,53,100,94,6.5,994,5,7,156,36
2020-02-13 06:00:00,9,4,0.0,8.3,2,1,60,No moonrise,10:43 AM,08:30 AM,06:18 PM,3,1,5,1,33,76,89,2.1,990,5,9,205,18
2020-02-13 09:00:00,9,4,0.0,8.3,2,2,60,No moonrise,10:43 AM,08:30 AM,06:18 PM,4,2,6,2,36,74,89,1.3,988,6,9,208,22
2020-02-13 12:00:00,9,4,0.0,8.3,2,3,60,No moonrise,10:43 AM,08:30 AM,06:18 PM,5,6,9,6,23,47,78,0.0,989,9,10,266,18
2020-02-13 15:00:00,9,4,0.0,8.3,2,2,60,No moonrise,10:43 AM,08:30 AM,06:18 PM,5,4,8,4,35,80,78,0.5,994,8,9,322,26
2020-02-13 18:00:00,9,4,0.0,8.3,2,2,60,No moonrise,10:43 AM,08:30 AM,06:18 PM,3,2,5,2,25,19,89,0.0,1001,5,10,281,13
2020-02-13 21:00:00,9,4,0.0,8.3,2,1,60,No moonrise,10:43 AM,08:30 AM,06:18 PM,2,0,4,0,23,13,93,0.0,1007,4,10,298,12
2020-02-14 00:00:00,10,3,0.0,6.6,3,1,53,12:06 AM,11:05 AM,08:28 AM,06:20 PM,2,1,3,1,13,32,93,0.0,1011,3,10,257,7
2020-02-14 03:00:00,10,3,0.0,6.6,3,1,53,12:06 AM,11:05 AM,08:28 AM,06:20 PM,2,1,3,1,13,21,93,0.0,1014,3,10,189,7
2020-02-14 06:00:00,10,3,0.0,6.6,3,1,53,12:06 AM,11:05 AM,08:28 AM,06:20 PM,2,-1,3,-1,23,15,95,0.0,1015,3,2,177,12
2020-02-14 09:00:00,10,3,0.0,6.6,3,2,53,12:06 AM,11:05 AM,08:28 AM,06:20 PM,4,1,5,1,34,50,93,0.0,1015,5,10,193,21
2020-02-14 12:00:00,10,3,0.0,6.6,3,2,53,12:06 AM,11:05 AM,08:28 AM,06:20 PM,6,6,9,6,45,100,81,0.0,1014,9,10,206,32
2020-02-14 15:00:00,10,3,0.0,6.6,3,3,53,12:06 AM,11:05 AM,08:28 AM,06:20 PM,8,7,10,7,49,100,84,0.0,1012,10,10,205,32
2020-02-14 18:00:00,10,3,0.0,6.6,3,3,53,12:06 AM,11:05 AM,08:28 AM,06:20 PM,9,7,10,7,45,100,92,0.7,1012,10,2,213,28
2020-02-14 21:00:00,10,3,0.0,6.6,3,1,53,12:06 AM,11:05 AM,08:28 AM,06:20 PM,6,6,8,6,18,81,92,0.7,1014,8,9,225,10
2020-02-15 00:00:00,11,5,0.0,5.0,3,1,45,01:29 AM,11:28 AM,08:26 AM,06:22 PM,6,4,6,4,22,81,96,0.0,1013,6,2,203,12
2020-02-15 03:00:00,11,5,0.0,5.0,3,1,45,01:29 AM,11:28 AM,08:26 AM,06:22 PM,7,5,7,5,21,100,97,0.0,1010,7,0,191,11
2020-02-15 06:00:00,11,5,0.0,5.0,3,3,45,01:29 AM,11:28 AM,08:26 AM,06:22 PM,9,7,10,7,45,100,93,0.0,1007,10,10,196,28
2020-02-15 09:00:00,11,5,0.0,5.0,3,3,45,01:29 AM,11:28 AM,08:26 AM,06:22 PM,10,8,11,8,59,100,90,1.9,1004,11,9,195,38
2020-02-15 12:00:00,11,5,0.0,5.0,3,3,45,01:29 AM,11:28 AM,08:26 AM,06:22 PM,10,7,11,7,71,100,89,4.0,1000,11,7,199,46
2020-02-15 15:00:00,11,5,0.0,5.0,3,3,45,01:29 AM,11:28 AM,08:26 AM,06:22 PM,9,7,11,7,86,100,88,6.5,994,11,7,201,57
2020-02-15 18:00:00,11,5,0.0,5.0,3,2,45,01:29 AM,11:28 AM,08:26 AM,06:22 PM,10,9,13,9,86,100,88,6.0,991,9,7,207,56
2020-02-15 21:00:00,11,5,0.0,5.0,3,1,45,01:29 AM,11:28 AM,08:26 AM,06:22 PM,8,5,9,5,77,57,78,2.8,993,5,8,230,46
2020-02-16 00:00:00,9,4,0.0,6.7,2,1,38,02:48 AM,11:55 AM,08:24 AM,06:24 PM,8,8,12,8,74,99,80,1.0,995,12,10,225,45
2020-02-16 03:00:00,9,4,0.0,6.7,2,1,38,02:48 AM,11:55 AM,08:24 AM,06:24 PM,11,9,13,9,59,100,92,12.1,988,13,5,244,40
2020-02-16 06:00:00,9,4,0.0,6.7,2,2,38,02:48 AM,11:55 AM,08:24 AM,06:24 PM,7,5,9,5,48,100,86,6.6,987,9,7,239,31
2020-02-16 09:00:00,9,4,0.0,6.7,2,2,38,02:48 AM,11:55 AM,08:24 AM,06:24 PM,7,5,9,5,44,100,88,3.1,989,9,7,234,29
2020-02-16 12:00:00,9,4,0.0,6.7,2,2,38,02:48 AM,11:55 AM,08:24 AM,06:24 PM,5,3,7,3,46,100,89,0.0,991,7,10,258,36
2020-02-16 15:00:00,9,4,0.0,6.7,2,2,38,02:48 AM,11:55 AM,08:24 AM,06:24 PM,2,2,7,2,54,74,68,0.6,994,7,9,241,37
2020-02-16 18:00:00,9,4,0.0,6.7,2,2,38,02:48 AM,11:55 AM,08:24 AM,06:24 PM,0,-0,5,-0,54,30,73,0.0,996,5,10,228,29
2020-02-16 21:00:00,9,4,0.0,6.7,2,1,38,02:48 AM,11:55 AM,08:24 AM,06:24 PM,-1,-2,4,-2,58,27,70,0.0,1000,4,10,239,32
2020-02-17 00:00:00,9,2,0.0,6.7,3,1,30,04:04 AM,12:27 PM,08:22 AM,06:25 PM,-0,-2,4,-2,59,44,75,0.0,1003,4,10,236,34
2020-02-17 03:00:00,9,2,0.0,6.7,3,1,30,04:04 AM,12:27 PM,08:22 AM,06:25 PM,1,0,5,0,58,79,74,0.0,1002,5,10,224,32
2020-02-17 06:00:00,9,2,0.0,6.7,3,2,30,04:04 AM,12:27 PM,08:22 AM,06:25 PM,0,-0,5,-0,51,11,74,0.0,1002,5,10,227,28
2020-02-17 09:00:00,9,2,0.0,6.7,3,2,30,04:04 AM,12:27 PM,08:22 AM,06:25 PM,3,0,5,0,45,100,83,0.0,1003,5,10,229,30
2020-02-17 12:00:00,9,2,0.0,6.7,3,3,30,04:04 AM,12:27 PM,08:22 AM,06:25 PM,4,5,9,5,44,41,69,0.0,1005,9,10,263,32
2020-02-17 15:00:00,9,2,0.0,6.7,3,2,30,04:04 AM,12:27 PM,08:22 AM,06:25 PM,3,4,8,4,44,66,72,0.4,1008,8,10,268,31
2020-02-17 18:00:00,9,2,0.0,6.7,3,1,30,04:04 AM,12:27 PM,08:22 AM,06:25 PM,2,0,5,0,35,100,81,0.5,1011,5,10,255,20
2020-02-17 21:00:00,9,2,0.0,6.7,3,1,30,04:04 AM,12:27 PM,08:22 AM,06:25 PM,-1,-3,2,-3,41,30,80,0.0,1014,2,10,243,22
2020-02-18 00:00:00,8,2,0.0,5.0,3,1,22,05:14 AM,01:09 PM,08:20 AM,06:27 PM,-1,-3,2,-3,35,6,81,0.0,1017,2,10,245,18
2020-02-18 03:00:00,8,2,0.0,5.0,3,1,22,05:14 AM,01:09 PM,08:20 AM,06:27 PM,1,-2,3,-2,39,31,86,0.0,1017,3,10,232,21
2020-02-18 06:00:00,8,2,0.0,5.0,3,2,22,05:14 AM,01:09 PM,08:20 AM,06:27 PM,1,-2,3,-2,40,31,84,0.0,1017,3,10,237,21
2020-02-18 09:00:00,8,2,0.0,5.0,3,2,22,05:14 AM,01:09 PM,08:20 AM,06:27 PM,2,1,5,1,42,100,81,0.0,1018,5,10,234,26
2020-02-18 12:00:00,8,2,0.0,5.0,3,2,22,05:14 AM,01:09 PM,08:20 AM,06:27 PM,4,3,7,3,40,96,80,0.1,1016,7,10,235,27
2020-02-18 15:00:00,8,2,0.0,5.0,3,2,22,05:14 AM,01:09 PM,08:20 AM,06:27 PM,4,4,8,4,44,100,74,0.4,1014,8,10,240,29
2020-02-18 18:00:00,8,2,0.0,5.0,3,2,22,05:14 AM,01:09 PM,08:20 AM,06:27 PM,4,2,6,2,39,77,90,1.4,1013,6,9,261,24
2020-02-18 21:00:00,8,2,0.0,5.0,3,1,22,05:14 AM,01:09 PM,08:20 AM,06:27 PM,0,-2,3,-2,35,81,84,0.1,1016,3,10,269,18
2020-02-19 00:00:00,7,1,0.0,5.1,2,1,15,06:14 AM,01:59 PM,08:18 AM,06:29 PM,-1,-3,2,-3,35,6,84,0.0,1018,2,10,268,18
2020-02-19 03:00:00,7,1,0.0,5.1,2,1,15,06:14 AM,01:59 PM,08:18 AM,06:29 PM,0,-2,2,-2,35,6,85,0.0,1018,2,10,272,19
2020-02-19 06:00:00,7,1,0.0,5.1,2,2,15,06:14 AM,01:59 PM,08:18 AM,06:29 PM,0,-2,2,-2,32,15,87,0.0,1020,2,10,250,17
2020-02-19 09:00:00,7,1,0.0,5.1,2,1,15,06:14 AM,01:59 PM,08:18 AM,06:29 PM,1,0,4,0,27,100,83,0.0,1020,4,10,233,17
2020-02-19 12:00:00,7,1,0.0,5.1,2,2,15,06:14 AM,01:59 PM,08:18 AM,06:29 PM,4,2,5,2,26,100,91,0.1,1019,5,10,200,17
2020-02-19 15:00:00,7,1,0.0,5.1,2,2,15,06:14 AM,01:59 PM,08:18 AM,06:29 PM,6,3,7,3,39,100,90,0.7,1015,7,2,222,25
