date_time,Kwikila_maxtempC,Kwikila_mintempC,Kwikila_totalSnow_cm,Kwikila_sunHour,Kwikila_uvIndex,Kwikila_uvIndex,Kwikila_moon_illumination,Kwikila_moonrise,Kwikila_moonset,Kwikila_sunrise,Kwikila_sunset,Kwikila_DewPointC,Kwikila_FeelsLikeC,Kwikila_HeatIndexC,Kwikila_WindChillC,Kwikila_WindGustKmph,Kwikila_cloudcover,Kwikila_humidity,Kwikila_precipMM,Kwikila_pressure,Kwikila_tempC,Kwikila_visibility,Kwikila_winddirDegree,Kwikila_windspeedKmph
2020-01-30 18:00:00,32,26,0.0,10.2,6,7,33,10:04 AM,10:24 PM,06:06 AM,06:39 PM,23,33,33,29,6,61,71,0.2,1009,29,9,237,4
2020-01-30 21:00:00,32,26,0.0,10.2,6,1,33,10:04 AM,10:24 PM,06:06 AM,06:39 PM,23,31,31,28,6,74,78,0.2,1011,28,9,120,3
2020-01-31 00:00:00,28,23,0.0,10.2,6,1,37,10:48 AM,11:02 PM,06:06 AM,06:38 PM,23,29,29,26,9,42,79,0.1,1010,26,10,51,5
2020-01-31 03:00:00,28,23,0.0,10.2,6,1,37,10:48 AM,11:02 PM,06:06 AM,06:38 PM,22,29,29,26,9,61,79,0.1,1009,26,10,36,5
2020-01-31 06:00:00,28,23,0.0,10.2,6,1,37,10:48 AM,11:02 PM,06:06 AM,06:38 PM,22,29,29,26,7,63,77,0.0,1010,26,10,47,5
2020-01-31 09:00:00,28,23,0.0,10.2,6,7,37,10:48 AM,11:02 PM,06:06 AM,06:38 PM,22,30,30,27,7,38,73,0.0,1011,27,10,88,5
2020-01-31 12:00:00,28,23,0.0,10.2,6,7,37,10:48 AM,11:02 PM,06:06 AM,06:38 PM,22,30,30,27,14,52,74,0.3,1010,27,10,113,9
2020-01-31 15:00:00,28,23,0.0,10.2,6,6,37,10:48 AM,11:02 PM,06:06 AM,06:38 PM,22,29,29,27,12,68,75,0.6,1009,27,9,94,8
2020-01-31 18:00:00,28,23,0.0,10.2,6,6,37,10:48 AM,11:02 PM,06:06 AM,06:38 PM,21,29,29,26,13,54,74,0.2,1009,26,10,112,8
2020-01-31 21:00:00,28,23,0.0,10.2,6,1,37,10:48 AM,11:02 PM,06:06 AM,06:38 PM,21,27,27,24,9,45,71,0.0,1011,24,10,110,5
2020-02-01 00:00:00,31,26,0.0,8.9,7,1,49,11:33 AM,11:41 PM,06:07 AM,06:38 PM,21,28,28,25,10,38,70,0.0,1010,25,10,90,5
2020-02-01 03:00:00,31,26,0.0,8.9,7,1,49,11:33 AM,11:41 PM,06:07 AM,06:38 PM,20,28,28,26,7,41,69,0.0,1009,26,10,61,4
2020-02-01 06:00:00,31,26,0.0,8.9,7,1,49,11:33 AM,11:41 PM,06:07 AM,06:38 PM,20,28,28,26,7,46,70,0.0,1010,26,10,22,4
2020-02-01 09:00:00,31,26,0.0,8.9,7,7,49,11:33 AM,11:41 PM,06:07 AM,06:38 PM,21,32,32,29,6,37,60,0.0,1011,29,10,212,4
2020-02-01 12:00:00,31,26,0.0,8.9,7,8,49,11:33 AM,11:41 PM,06:07 AM,06:38 PM,22,35,35,31,12,41,57,0.0,1009,31,10,267,11
2020-02-01 15:00:00,31,26,0.0,8.9,7,8,49,11:33 AM,11:41 PM,06:07 AM,06:38 PM,23,35,35,31,14,63,61,0.1,1008,31,9,245,12
2020-02-01 18:00:00,31,26,0.0,8.9,7,6,49,11:33 AM,11:41 PM,06:07 AM,06:38 PM,23,32,32,28,7,77,74,0.9,1008,28,10,228,5
2020-02-01 21:00:00,31,26,0.0,8.9,7,1,49,11:33 AM,11:41 PM,06:07 AM,06:38 PM,23,30,30,27,8,60,83,3.1,1010,27,8,98,4
2020-02-02 00:00:00,29,25,0.0,6.2,6,1,57,12:18 PM,No moonset,06:07 AM,06:38 PM,23,28,28,26,14,68,85,1.4,1010,26,9,30,8
2020-02-02 03:00:00,29,25,0.0,6.2,6,1,57,12:18 PM,No moonset,06:07 AM,06:38 PM,22,28,28,25,15,82,83,0.1,1008,25,10,13,8
2020-02-02 06:00:00,29,25,0.0,6.2,6,1,57,12:18 PM,No moonset,06:07 AM,06:38 PM,22,28,28,26,17,84,81,0.2,1009,26,10,240,10
2020-02-02 09:00:00,29,25,0.0,6.2,6,6,57,12:18 PM,No moonset,06:07 AM,06:38 PM,23,31,31,28,33,73,75,1.6,1011,28,10,326,22
2020-02-02 12:00:00,29,25,0.0,6.2,6,6,57,12:18 PM,No moonset,06:07 AM,06:38 PM,24,32,32,28,40,89,79,3.9,1009,28,8,309,23
2020-02-02 15:00:00,29,25,0.0,6.2,6,6,57,12:18 PM,No moonset,06:07 AM,06:38 PM,24,31,31,27,32,70,83,7.0,1008,27,4,313,16
2020-02-02 18:00:00,29,25,0.0,6.2,6,6,57,12:18 PM,No moonset,06:07 AM,06:38 PM,24,30,30,27,19,77,83,3.9,1009,27,8,317,10
2020-02-02 21:00:00,29,25,0.0,6.2,6,1,57,12:18 PM,No moonset,06:07 AM,06:38 PM,23,29,29,26,14,63,84,1.9,1011,26,10,335,8
2020-02-03 00:00:00,31,25,0.0,6.2,6,1,64,01:07 PM,12:21 AM,06:07 AM,06:38 PM,23,28,28,25,14,69,85,0.8,1010,25,9,349,8
2020-02-03 03:00:00,31,25,0.0,6.2,6,1,64,01:07 PM,12:21 AM,06:07 AM,06:38 PM,22,27,27,25,16,77,86,0.2,1009,25,9,121,9
2020-02-03 06:00:00,31,25,0.0,6.2,6,1,64,01:07 PM,12:21 AM,06:07 AM,06:38 PM,22,27,27,25,16,80,83,0.2,1010,25,9,229,9
2020-02-03 09:00:00,31,25,0.0,6.2,6,6,64,01:07 PM,12:21 AM,06:07 AM,06:38 PM,22,32,32,28,15,83,69,0.3,1011,28,9,325,12
2020-02-03 12:00:00,31,25,0.0,6.2,6,7,64,01:07 PM,12:21 AM,06:07 AM,06:38 PM,23,35,35,31,18,83,62,0.2,1009,31,10,281,15
2020-02-03 15:00:00,31,25,0.0,6.2,6,7,64,01:07 PM,12:21 AM,06:07 AM,06:38 PM,23,35,35,31,17,86,65,0.5,1008,31,9,263,13
2020-02-03 18:00:00,31,25,0.0,6.2,6,6,64,01:07 PM,12:21 AM,06:07 AM,06:38 PM,24,33,33,28,10,81,78,2.6,1009,28,8,270,6
2020-02-03 21:00:00,31,25,0.0,6.2,6,1,64,01:07 PM,12:21 AM,06:07 AM,06:38 PM,24,30,30,27,6,79,84,4.4,1010,27,7,103,4
2020-02-04 00:00:00,31,25,0.0,7.5,6,1,72,01:58 PM,01:05 AM,06:08 AM,06:38 PM,23,29,29,26,12,83,85,1.9,1010,26,8,21,6
2020-02-04 03:00:00,31,25,0.0,7.5,6,1,72,01:58 PM,01:05 AM,06:08 AM,06:38 PM,23,28,28,25,14,78,85,0.9,1009,25,10,22,7
2020-02-04 06:00:00,31,25,0.0,7.5,6,1,72,01:58 PM,01:05 AM,06:08 AM,06:38 PM,23,28,28,26,15,59,84,0.4,1010,26,10,18,8
2020-02-04 09:00:00,31,25,0.0,7.5,6,6,72,01:58 PM,01:05 AM,06:08 AM,06:38 PM,22,32,32,29,18,75,69,0.1,1010,29,10,210,14
2020-02-04 12:00:00,31,25,0.0,7.5,6,7,72,01:58 PM,01:05 AM,06:08 AM,06:38 PM,22,35,35,31,24,88,61,0.2,1009,31,9,300,21
2020-02-04 15:00:00,31,25,0.0,7.5,6,6,72,01:58 PM,01:05 AM,06:08 AM,06:38 PM,22,33,33,30,24,79,65,0.3,1007,30,9,291,20
2020-02-04 18:00:00,31,25,0.0,7.5,6,6,72,01:58 PM,01:05 AM,06:08 AM,06:38 PM,23,31,31,28,15,56,75,0.1,1008,28,10,273,11
2020-02-04 21:00:00,31,25,0.0,7.5,6,1,72,01:58 PM,01:05 AM,06:08 AM,06:38 PM,23,30,30,27,8,31,80,0.0,1010,27,10,92,5
2020-02-05 00:00:00,31,25,0.0,6.2,7,1,79,02:52 PM,01:53 AM,06:08 AM,06:38 PM,23,29,29,26,7,24,82,0.0,1009,26,10,18,4
2020-02-05 03:00:00,31,25,0.0,6.2,7,1,79,02:52 PM,01:53 AM,06:08 AM,06:38 PM,22,28,28,26,9,60,81,0.2,1008,26,9,28,5
2020-02-05 06:00:00,31,25,0.0,6.2,7,1,79,02:52 PM,01:53 AM,06:08 AM,06:38 PM,21,28,28,26,11,75,77,0.2,1009,26,10,23,6
2020-02-05 09:00:00,31,25,0.0,6.2,7,6,79,02:52 PM,01:53 AM,06:08 AM,06:38 PM,21,32,32,29,8,81,64,0.1,1010,29,10,192,6
2020-02-05 12:00:00,31,25,0.0,6.2,7,6,79,02:52 PM,01:53 AM,06:08 AM,06:38 PM,22,33,33,30,14,83,64,0.1,1008,30,10,272,11
2020-02-05 15:00:00,31,25,0.0,6.2,7,6,79,02:52 PM,01:53 AM,06:08 AM,06:38 PM,23,33,33,29,20,75,71,1.0,1007,29,9,280,15
2020-02-05 18:00:00,31,25,0.0,6.2,7,6,79,02:52 PM,01:53 AM,06:08 AM,06:38 PM,24,31,31,27,22,80,81,2.9,1008,27,8,315,14
2020-02-05 21:00:00,31,25,0.0,6.2,7,1,79,02:52 PM,01:53 AM,06:08 AM,06:38 PM,23,29,29,26,20,73,86,4.5,1009,26,7,347,11
2020-02-06 00:00:00,29,25,0.0,7.5,6,1,87,03:50 PM,02:45 AM,06:08 AM,06:38 PM,22,28,28,25,16,67,85,1.8,1008,25,9,354,9
2020-02-06 03:00:00,29,25,0.0,7.5,6,1,87,03:50 PM,02:45 AM,06:08 AM,06:38 PM,22,27,27,25,16,62,85,0.3,1008,25,10,356,9
2020-02-06 06:00:00,29,25,0.0,7.5,6,1,87,03:50 PM,02:45 AM,06:08 AM,06:38 PM,22,28,28,25,17,69,83,0.4,1009,25,9,354,10
2020-02-06 09:00:00,29,25,0.0,7.5,6,6,87,03:50 PM,02:45 AM,06:08 AM,06:38 PM,23,30,30,27,26,60,80,1.3,1010,27,10,318,18
2020-02-06 12:00:00,29,25,0.0,7.5,6,6,87,03:50 PM,02:45 AM,06:08 AM,06:38 PM,24,33,33,28,36,72,79,4.7,1009,28,8,302,21
2020-02-06 15:00:00,29,25,0.0,7.5,6,6,87,03:50 PM,02:45 AM,06:08 AM,06:38 PM,25,33,33,28,39,85,81,9.9,1008,28,4,287,18
2020-02-06 18:00:00,29,25,0.0,7.5,6,6,87,03:50 PM,02:45 AM,06:08 AM,06:38 PM,24,30,30,27,22,85,87,7.8,1009,27,6,273,11
2020-02-06 21:00:00,29,25,0.0,7.5,6,1,87,03:50 PM,02:45 AM,06:08 AM,06:38 PM,24,29,29,26,9,71,87,7.8,1010,26,4,300,4
2020-02-07 00:00:00,31,25,0.0,8.9,6,1,95,04:49 PM,03:43 AM,06:09 AM,06:38 PM,23,28,28,25,8,57,88,3.4,1009,25,8,126,4
2020-02-07 03:00:00,31,25,0.0,8.9,6,1,95,04:49 PM,03:43 AM,06:09 AM,06:38 PM,23,27,27,25,7,71,87,0.6,1008,25,9,35,4
2020-02-07 06:00:00,31,25,0.0,8.9,6,1,95,04:49 PM,03:43 AM,06:09 AM,06:38 PM,22,28,28,25,8,58,84,0.2,1009,25,10,50,5
2020-02-07 09:00:00,31,25,0.0,8.9,6,7,95,04:49 PM,03:43 AM,06:09 AM,06:38 PM,22,31,31,28,5,49,72,0.0,1010,28,10,213,3
2020-02-07 12:00:00,31,25,0.0,8.9,6,8,95,04:49 PM,03:43 AM,06:09 AM,06:38 PM,23,34,34,30,10,76,64,0.2,1008,30,9,259,9
2020-02-07 15:00:00,31,25,0.0,8.9,6,6,95,04:49 PM,03:43 AM,06:09 AM,06:38 PM,24,34,34,30,16,66,73,2.6,1007,30,8,236,10
2020-02-07 18:00:00,31,25,0.0,8.9,6,6,95,04:49 PM,03:43 AM,06:09 AM,06:38 PM,24,32,32,28,8,54,82,5.0,1008,28,7,235,4
2020-02-07 21:00:00,31,25,0.0,8.9,6,1,95,04:49 PM,03:43 AM,06:09 AM,06:38 PM,24,30,30,27,6,53,84,6.9,1009,27,7,93,3
2020-02-08 00:00:00,28,25,0.0,6.1,6,1,100,05:48 PM,04:43 AM,06:09 AM,06:37 PM,24,29,29,26,10,65,86,4.1,1009,26,9,244,6
2020-02-08 03:00:00,28,25,0.0,6.1,6,1,100,05:48 PM,04:43 AM,06:09 AM,06:37 PM,23,28,28,25,15,71,88,3.8,1008,25,8,125,9
2020-02-08 06:00:00,28,25,0.0,6.1,6,1,100,05:48 PM,04:43 AM,06:09 AM,06:37 PM,23,28,28,25,22,73,89,2.3,1009,25,9,228,14
2020-02-08 09:00:00,28,25,0.0,6.1,6,5,100,05:48 PM,04:43 AM,06:09 AM,06:37 PM,23,28,28,25,30,67,90,3.4,1010,25,9,327,20
2020-02-08 12:00:00,28,25,0.0,6.1,6,6,100,05:48 PM,04:43 AM,06:09 AM,06:37 PM,24,29,29,26,41,88,88,5.2,1008,26,7,317,23
2020-02-08 15:00:00,28,25,0.0,6.1,6,6,100,05:48 PM,04:43 AM,06:09 AM,06:37 PM,24,31,31,27,41,75,82,5.9,1007,27,7,311,21
2020-02-08 18:00:00,28,25,0.0,6.1,6,6,100,05:48 PM,04:43 AM,06:09 AM,06:37 PM,24,29,29,26,30,70,88,3.7,1007,26,9,309,18
2020-02-08 21:00:00,28,25,0.0,6.1,6,1,100,05:48 PM,04:43 AM,06:09 AM,06:37 PM,24,28,28,25,20,78,91,5.0,1008,25,8,342,12
2020-02-09 00:00:00,29,25,0.0,7.5,6,1,100,06:44 PM,05:46 AM,06:09 AM,06:37 PM,23,28,28,25,18,80,89,2.3,1008,25,9,350,10
2020-02-09 03:00:00,29,25,0.0,7.5,6,1,100,06:44 PM,05:46 AM,06:09 AM,06:37 PM,23,27,27,25,18,84,88,0.8,1006,25,9,346,10
2020-02-09 06:00:00,29,25,0.0,7.5,6,1,100,06:44 PM,05:46 AM,06:09 AM,06:37 PM,23,27,27,25,23,62,88,0.7,1007,25,10,334,14
2020-02-09 09:00:00,29,25,0.0,7.5,6,6,100,06:44 PM,05:46 AM,06:09 AM,06:37 PM,23,29,29,26,32,61,85,0.8,1009,26,10,327,24
2020-02-09 12:00:00,29,25,0.0,7.5,6,6,100,06:44 PM,05:46 AM,06:09 AM,06:37 PM,24,31,31,28,31,69,79,2.8,1008,28,8,313,21
2020-02-09 15:00:00,29,25,0.0,7.5,6,6,100,06:44 PM,05:46 AM,06:09 AM,06:37 PM,24,33,33,29,29,58,78,5.6,1006,29,7,301,15
2020-02-09 18:00:00,29,25,0.0,7.5,6,6,100,06:44 PM,05:46 AM,06:09 AM,06:37 PM,24,31,31,27,22,67,81,2.7,1007,27,8,302,11
2020-02-09 21:00:00,29,25,0.0,7.5,6,1,100,06:44 PM,05:46 AM,06:09 AM,06:37 PM,23,29,29,26,12,74,84,1.0,1008,26,9,341,6
2020-02-10 00:00:00,32,25,0.0,6.1,6,1,83,07:38 PM,06:47 AM,06:09 AM,06:37 PM,23,28,28,25,13,56,86,0.4,1008,25,10,125,7
2020-02-10 03:00:00,32,25,0.0,6.1,6,1,83,07:38 PM,06:47 AM,06:09 AM,06:37 PM,22,27,27,25,15,37,85,0.0,1007,25,10,13,8
2020-02-10 06:00:00,32,25,0.0,6.1,6,1,83,07:38 PM,06:47 AM,06:09 AM,06:37 PM,22,27,27,25,17,69,82,0.1,1008,25,9,5,9
2020-02-10 09:00:00,32,25,0.0,6.1,6,6,83,07:38 PM,06:47 AM,06:09 AM,06:37 PM,23,31,31,28,26,84,74,0.6,1009,28,10,210,19
2020-02-10 12:00:00,32,25,0.0,6.1,6,7,83,07:38 PM,06:47 AM,06:09 AM,06:37 PM,23,35,35,31,27,84,61,0.5,1008,31,9,295,22
2020-02-10 15:00:00,32,25,0.0,6.1,6,7,83,07:38 PM,06:47 AM,06:09 AM,06:37 PM,23,35,35,31,28,76,60,0.7,1007,31,9,284,22
2020-02-10 18:00:00,32,25,0.0,6.1,6,6,83,07:38 PM,06:47 AM,06:09 AM,06:37 PM,23,32,32,29,23,73,71,0.4,1008,29,9,290,15
2020-02-10 21:00:00,32,25,0.0,6.1,6,1,83,07:38 PM,06:47 AM,06:09 AM,06:37 PM,23,30,30,27,13,37,78,0.1,1010,27,10,329,8
2020-02-11 00:00:00,31,25,0.0,8.9,7,1,75,08:29 PM,07:48 AM,06:10 AM,06:37 PM,22,29,29,26,9,23,79,0.0,1009,26,10,128,5
2020-02-11 03:00:00,31,25,0.0,8.9,7,1,75,08:29 PM,07:48 AM,06:10 AM,06:37 PM,22,28,28,26,11,26,79,0.0,1008,26,10,11,6
2020-02-11 06:00:00,31,25,0.0,8.9,7,1,75,08:29 PM,07:48 AM,06:10 AM,06:37 PM,22,27,27,25,19,43,81,0.4,1009,25,10,228,12
2020-02-11 09:00:00,31,25,0.0,8.9,7,6,75,08:29 PM,07:48 AM,06:10 AM,06:37 PM,22,30,30,27,29,60,74,0.2,1011,27,10,328,23
2020-02-11 12:00:00,31,25,0.0,8.9,7,7,75,08:29 PM,07:48 AM,06:10 AM,06:37 PM,23,35,35,30,32,68,64,0.1,1009,30,10,304,28
2020-02-11 15:00:00,31,25,0.0,8.9,7,7,75,08:29 PM,07:48 AM,06:10 AM,06:37 PM,23,35,35,31,30,39,62,0.0,1007,31,10,291,24
2020-02-11 18:00:00,31,25,0.0,8.9,7,7,75,08:29 PM,07:48 AM,06:10 AM,06:37 PM,23,32,32,29,26,65,72,0.1,1007,29,10,293,17
2020-02-11 21:00:00,31,25,0.0,8.9,7,1,75,08:29 PM,07:48 AM,06:10 AM,06:37 PM,23,30,30,27,18,41,80,0.0,1009,27,10,330,10
2020-02-12 00:00:00,32,25,0.0,10.2,7,1,68,09:18 PM,08:45 AM,06:10 AM,06:37 PM,23,29,29,26,14,65,81,0.3,1009,26,9,125,8
2020-02-12 03:00:00,32,25,0.0,10.2,7,1,68,09:18 PM,08:45 AM,06:10 AM,06:37 PM,22,28,28,25,21,47,83,0.2,1008,25,10,230,11
2020-02-12 06:00:00,32,25,0.0,10.2,7,1,68,09:18 PM,08:45 AM,06:10 AM,06:37 PM,23,27,27,25,34,75,89,1.6,1008,25,10,334,21
2020-02-12 09:00:00,32,25,0.0,10.2,7,6,68,09:18 PM,08:45 AM,06:10 AM,06:37 PM,23,29,29,26,39,73,87,2.0,1010,26,10,336,24
2020-02-12 12:00:00,32,25,0.0,10.2,7,6,68,09:18 PM,08:45 AM,06:10 AM,06:37 PM,22,34,34,30,36,32,65,0.6,1008,30,10,323,27
2020-02-12 15:00:00,32,25,0.0,10.2,7,8,68,09:18 PM,08:45 AM,06:10 AM,06:37 PM,22,35,35,31,33,22,57,0.0,1006,31,10,303,26
2020-02-12 18:00:00,32,25,0.0,10.2,7,7,68,09:18 PM,08:45 AM,06:10 AM,06:37 PM,22,32,32,29,32,23,67,0.0,1007,29,10,299,21
2020-02-12 21:00:00,32,25,0.0,10.2,7,1,68,09:18 PM,08:45 AM,06:10 AM,06:37 PM,23,30,30,27,25,27,77,0.0,1009,27,10,313,14
2020-02-13 00:00:00,30,24,0.0,7.5,7,1,60,10:05 PM,09:42 AM,06:10 AM,06:36 PM,23,29,29,26,23,58,82,0.5,1009,26,10,326,14
2020-02-13 03:00:00,30,24,0.0,7.5,7,1,60,10:05 PM,09:42 AM,06:10 AM,06:36 PM,23,28,28,25,31,84,86,1.9,1007,25,10,331,18
2020-02-13 06:00:00,30,24,0.0,7.5,7,1,60,10:05 PM,09:42 AM,06:10 AM,06:36 PM,23,27,27,24,37,93,93,25.8,1008,24,7,347,23
2020-02-13 09:00:00,30,24,0.0,7.5,7,5,60,10:05 PM,09:42 AM,06:10 AM,06:36 PM,23,27,27,25,30,90,91,40.2,1010,25,6,348,18
2020-02-13 12:00:00,30,24,0.0,7.5,7,6,60,10:05 PM,09:42 AM,06:10 AM,06:36 PM,22,31,31,28,29,66,73,13.9,1008,28,9,321,19
2020-02-13 15:00:00,30,24,0.0,7.5,7,6,60,10:05 PM,09:42 AM,06:10 AM,06:36 PM,22,33,33,30,34,60,63,0.0,1007,30,10,303,24
2020-02-13 18:00:00,30,24,0.0,7.5,7,6,60,10:05 PM,09:42 AM,06:10 AM,06:36 PM,22,32,32,29,30,51,70,0.0,1007,29,10,301,19
2020-02-13 21:00:00,30,24,0.0,7.5,7,1,60,10:05 PM,09:42 AM,06:10 AM,06:36 PM,23,30,30,27,20,49,77,0.1,1009,27,10,330,11
2020-02-14 00:00:00,29,24,0.0,6.1,6,1,53,10:52 PM,10:38 AM,06:10 AM,06:36 PM,22,28,28,26,19,76,79,0.3,1009,26,9,345,10
2020-02-14 03:00:00,29,24,0.0,6.1,6,1,53,10:52 PM,10:38 AM,06:10 AM,06:36 PM,22,28,28,25,28,63,82,0.9,1008,25,10,335,15
2020-02-14 06:00:00,29,24,0.0,6.1,6,1,53,10:52 PM,10:38 AM,06:10 AM,06:36 PM,22,27,27,24,27,84,89,1.7,1009,24,9,342,16
2020-02-14 09:00:00,29,24,0.0,6.1,6,5,53,10:52 PM,10:38 AM,06:10 AM,06:36 PM,23,27,27,25,23,80,90,2.6,1010,25,8,339,14
2020-02-14 12:00:00,29,24,0.0,6.1,6,6,53,10:52 PM,10:38 AM,06:10 AM,06:36 PM,24,32,32,28,27,74,78,2.4,1009,28,9,310,18
2020-02-14 15:00:00,29,24,0.0,6.1,6,6,53,10:52 PM,10:38 AM,06:10 AM,06:36 PM,24,34,34,29,28,81,75,3.5,1007,29,8,304,17
2020-02-14 18:00:00,29,24,0.0,6.1,6,6,53,10:52 PM,10:38 AM,06:10 AM,06:36 PM,24,31,31,28,24,87,82,2.2,1008,28,8,309,13
2020-02-14 21:00:00,29,24,0.0,6.1,6,1,53,10:52 PM,10:38 AM,06:10 AM,06:36 PM,24,29,29,26,19,85,85,0.7,1010,26,9,326,10
2020-02-15 00:00:00,29,24,0.0,6.1,6,1,45,11:41 PM,11:33 AM,06:11 AM,06:36 PM,23,28,28,25,18,87,87,0.6,1009,25,10,344,9
2020-02-15 03:00:00,29,24,0.0,6.1,6,1,45,11:41 PM,11:33 AM,06:11 AM,06:36 PM,22,27,27,24,17,82,87,1.0,1008,24,9,355,9
2020-02-15 06:00:00,29,24,0.0,6.1,6,1,45,11:41 PM,11:33 AM,06:11 AM,06:36 PM,22,27,27,24,20,84,86,0.5,1009,24,9,121,11
2020-02-15 09:00:00,29,24,0.0,6.1,6,6,45,11:41 PM,11:33 AM,06:11 AM,06:36 PM,23,30,30,27,23,79,79,0.5,1011,27,9,225,16
2020-02-15 12:00:00,29,24,0.0,6.1,6,6,45,11:41 PM,11:33 AM,06:11 AM,06:36 PM,24,32,32,28,32,78,75,2.7,1010,28,8,323,20
2020-02-15 15:00:00,29,24,0.0,6.1,6,6,45,11:41 PM,11:33 AM,06:11 AM,06:36 PM,24,33,33,29,36,78,76,5.6,1008,29,7,307,19
2020-02-15 18:00:00,29,24,0.0,6.1,6,6,45,11:41 PM,11:33 AM,06:11 AM,06:36 PM,23,31,31,27,27,78,81,2.5,1008,27,8,307,14
2020-02-15 21:00:00,29,24,0.0,6.1,6,1,45,11:41 PM,11:33 AM,06:11 AM,06:36 PM,23,28,28,26,19,76,85,0.5,1010,26,10,339,10
2020-02-16 00:00:00,31,24,0.0,11.6,6,1,38,No moonrise,12:28 PM,06:11 AM,06:35 PM,22,27,27,25,15,25,85,0.2,1009,25,10,118,8
2020-02-16 03:00:00,31,24,0.0,11.6,6,1,38,No moonrise,12:28 PM,06:11 AM,06:35 PM,21,26,26,24,14,2,84,0.0,1009,24,10,6,7
2020-02-16 06:00:00,31,24,0.0,11.6,6,1,38,No moonrise,12:28 PM,06:11 AM,06:35 PM,20,26,26,24,15,3,80,0.0,1009,24,10,12,8
2020-02-16 09:00:00,31,24,0.0,11.6,6,7,38,No moonrise,12:28 PM,06:11 AM,06:35 PM,21,31,31,28,14,3,66,0.0,1010,28,10,218,10
2020-02-16 12:00:00,31,24,0.0,11.6,6,8,38,No moonrise,12:28 PM,06:11 AM,06:35 PM,22,34,34,31,19,3,58,0.0,1009,31,10,291,16
2020-02-16 15:00:00,31,24,0.0,11.6,6,8,38,No moonrise,12:28 PM,06:11 AM,06:35 PM,22,35,35,31,23,4,62,0.0,1007,31,10,276,19
2020-02-16 18:00:00,31,24,0.0,11.6,6,7,38,No moonrise,12:28 PM,06:11 AM,06:35 PM,23,32,32,28,19,6,75,0.0,1008,28,10,297,13
2020-02-16 21:00:00,31,24,0.0,11.6,6,1,38,No moonrise,12:28 PM,06:11 AM,06:35 PM,23,29,29,26,16,4,83,0.0,1010,26,10,330,9
2020-02-17 00:00:00,31,25,0.0,10.2,7,1,30,12:30 AM,01:25 PM,06:11 AM,06:35 PM,23,28,28,26,13,4,84,0.0,1009,26,10,351,8
2020-02-17 03:00:00,31,25,0.0,10.2,7,1,30,12:30 AM,01:25 PM,06:11 AM,06:35 PM,22,27,27,25,15,5,82,0.0,1008,25,10,126,8
2020-02-17 06:00:00,31,25,0.0,10.2,7,1,30,12:30 AM,01:25 PM,06:11 AM,06:35 PM,21,27,27,25,15,5,77,0.0,1009,25,10,7,8
2020-02-17 09:00:00,31,25,0.0,10.2,7,7,30,12:30 AM,01:25 PM,06:11 AM,06:35 PM,21,31,31,29,14,9,64,0.0,1010,29,10,199,10
2020-02-17 12:00:00,31,25,0.0,10.2,7,8,30,12:30 AM,01:25 PM,06:11 AM,06:35 PM,22,34,34,31,16,12,60,0.0,1009,31,10,273,14
2020-02-17 15:00:00,31,25,0.0,10.2,7,8,30,12:30 AM,01:25 PM,06:11 AM,06:35 PM,23,34,34,30,17,56,66,0.3,1007,30,10,266,14
2020-02-17 18:00:00,31,25,0.0,10.2,7,6,30,12:30 AM,01:25 PM,06:11 AM,06:35 PM,23,32,32,28,17,74,76,0.5,1008,28,9,301,10
2020-02-17 21:00:00,31,25,0.0,10.2,7,1,30,12:30 AM,01:25 PM,06:11 AM,06:35 PM,23,30,30,27,13,82,82,0.9,1010,27,9,113,7
2020-02-18 00:00:00,32,25,0.0,11.6,6,1,22,01:21 AM,02:20 PM,06:11 AM,06:35 PM,23,28,28,26,14,82,83,0.4,1009,26,10,15,8
2020-02-18 03:00:00,32,25,0.0,11.6,6,1,22,01:21 AM,02:20 PM,06:11 AM,06:35 PM,22,27,27,25,15,35,83,0.0,1008,25,10,7,8
2020-02-18 06:00:00,32,25,0.0,11.6,6,1,22,01:21 AM,02:20 PM,06:11 AM,06:35 PM,22,27,27,25,15,12,80,0.0,1008,25,10,240,8
2020-02-18 09:00:00,32,25,0.0,11.6,6,7,22,01:21 AM,02:20 PM,06:11 AM,06:35 PM,21,32,32,29,15,12,65,0.0,1009,29,10,320,12
2020-02-18 12:00:00,32,25,0.0,11.6,6,8,22,01:21 AM,02:20 PM,06:11 AM,06:35 PM,22,35,35,31,20,53,59,0.1,1007,31,10,279,17
2020-02-18 15:00:00,32,25,0.0,11.6,6,7,22,01:21 AM,02:20 PM,06:11 AM,06:35 PM,23,35,35,31,21,38,63,0.0,1006,31,10,270,17
2020-02-18 18:00:00,32,25,0.0,11.6,6,7,22,01:21 AM,02:20 PM,06:11 AM,06:35 PM,23,32,32,28,17,56,77,1.6,1006,28,9,305,10
2020-02-18 21:00:00,32,25,0.0,11.6,6,1,22,01:21 AM,02:20 PM,06:11 AM,06:35 PM,23,29,29,26,13,80,83,2.5,1008,26,8,124,6
2020-02-19 00:00:00,31,25,0.0,10.2,6,1,15,02:13 AM,03:15 PM,06:11 AM,06:34 PM,22,28,28,25,15,84,84,0.9,1007,25,9,17,8
2020-02-19 03:00:00,31,25,0.0,10.2,6,1,15,02:13 AM,03:15 PM,06:11 AM,06:34 PM,22,27,27,25,14,84,83,0.1,1007,25,10,18,7
